8347468,2084,-49,150,-18,8,-7,40,-467,-237,0
8347470,2084,-36,166,-17,10,-8,40,-467,-237,0
8347472,2081,-42,182,-18,10,-8,40,-462,-246,0
8347474,2076,-47,177,-17,11,-8,40,-462,-246,0
8347476,2076,-47,177,-15,12,-7,34,-461,-243,0
8347478,2097,-46,185,-15,12,-7,34,-461,-243,0
8347481,2076,-59,191,-17,12,-5,34,-461,-243,0
8347484,2092,-50,177,-19,13,-4,34,-471,-252,0
8347487,2085,-59,185,-18,13,-3,34,-471,-252,0
8347489,2085,-59,185,-18,12,-5,37,-466,-241,0
8347491,2101,-59,178,-18,12,-5,37,-466,-241,0
8347493,2099,-36,234,-18,13,-6,37,-466,-241,0
8347495,2102,-48,195,-20,12,-4,41,-459,-241,0
8347497,2081,-43,192,-19,11,-7,41,-459,-241,0
8347499,2076,-63,201,-18,11,-6,43,-470,-251,0
8347501,2076,-63,201,-15,10,-5,43,-470,-251,0
8347504,2070,-54,182,-15,10,-5,43,-460,-251,0
8347507,2068,-45,209,-18,8,-5,43,-460,-251,0
8347510,2082,-66,224,-18,10,-4,43,-460,-251,0
8347512,2131,-45,194,-19,10,-6,34,-456,-252,0
8347514,2131,-45,194,-18,11,-9,34,-456,-252,0
8347516,2102,-40,164,-18,11,-9,39,-473,-248,0
8347518,2104,-42,184,-20,7,-9,39,-473,-248,0
8347520,2064,-45,191,-19,5,-10,39,-473,-248,0
8347522,2059,-38,159,-19,1,-8,45,-462,-242,0
8347524,2083,-37,198,-20,-2,-7,45,-462,-242,0
8347526,2083,-37,198,-18,-2,-2,40,-460,-249,0
8347529,2110,-37,203,-18,-2,-2,40,-460,-249,0
8347532,2065,-57,203,-20,-3,0,40,-460,-249,0
8347535,2070,-59,184,-18,-5,0,37,-466,-243,0
8347537,2087,-48,162,-16,-2,-2,37,-466,-243,0
8347539,2087,-48,162,-15,2,-5,29,-461,-250,0
8347541,2066,-55,151,-15,2,-5,29,-461,-250,0
8347543,2066,-61,168,-14,8,-7,29,-461,-250,0
8347545,2095,-41,156,-13,12,-6,39,-461,-252,0
8347547,2087,-35,181,-16,17,-6,39,-461,-252,0
8347549,2103,-55,192,-17,22,-6,44,-461,-243,0
8347552,2103,-55,192,-21,25,-8,44,-461,-243,0
8347555,2104,-55,226,-21,25,-8,40,-477,-246,0
8347558,2108,-68,216,-22,26,-10,40,-477,-246,0
8347560,2078,-53,193,-18,28,-9,40,-477,-246,0
8347562,2090,-29,151,-22,28,-8,45,-465,-242,0
8347564,2080,-30,217,-23,24,-4,45,-465,-242,0
8347566,2080,-30,217,-21,23,-4,51,-464,-243,0
8347568,2079,-60,230,-21,23,-4,51,-464,-243,0
8347570,2084,-43,245,-21,20,-3,51,-464,-243,0
8347572,2074,-57,224,-19,13,-1,39,-466,-257,0
8347575,2063,-62,204,-17,11,-2,39,-466,-257,0
8347578,2063,-62,204,-14,5,-4,33,-465,-251,0
8347581,2079,-53,207,-14,5,-4,33,-465,-251,0
8347584,2069,-63,216,-16,1,-6,33,-465,-251,0
8347586,2099,-59,216,-16,-6,-11,49,-471,-243,0
8347588,2078,-52,159,-18,-9,-10,49,-471,-243,0
8347590,2110,-37,200,-14,-13,-11,45,-460,-244,0
8347592,2110,-37,200,-20,-19,-7,45,-460,-244,0
8347594,2102,-32,183,-20,-19,-7,40,-460,-244,0
8347596,2118,-38,179,-21,-21,-6,40,-467,-244,0
8347598,2111,-36,172,-20,-22,-4,40,-467,-244,0
8347601,2093,-45,179,-20,-22,-2,38,-467,-253,0
8347604,2093,-45,179,-19,-18,0,38,-467,-253,0
8347607,2075,-48,134,-19,-18,0,46,-461,-243,0
8347609,2076,-54,147,-18,-13,0,46,-461,-243,0
8347611,2067,-60,155,-15,-3,-2,46,-461,-243,0
8347613,2061,-53,157,-11,5,-4,40,-460,-244,0
8347615,2063,-63,169,-12,14,-6,40,-460,-244,0
8347617,2063,-63,169,-11,21,-9,38,-467,-256,0
8347619,2098,-53,183,-11,21,-9,38,-467,-256,0
8347621,2087,-66,204,-12,29,-11,38,-467,-256,0
8347624,2108,-53,222,-13,35,-12,41,-466,-243,0
8347627,2091,-44,212,-17,38,-13,41,-466,-243,0
8347630,2091,-44,212,-19,37,-9,43,-475,-244,0
8347633,2094,-46,215,-19,37,-9,43,-475,-244,0
8347635,2096,-52,228,-22,32,-5,43,-475,-244,0
8347637,2087,-47,219,-24,27,-5,38,-467,-244,0
8347639,2086,-49,229,-25,23,-1,38,-467,-244,0
8347641,2083,-58,215,-25,19,0,32,-466,-250,0
8347643,2083,-58,215,-23,11,-3,32,-466,-250,0
8347645,2076,-64,222,-23,11,-3,41,-464,-252,0
8347647,2061,-53,220,-20,7,-5,41,-464,-252,0
8347650,2079,-55,213,-18,1,-6,41,-464,-252,0
8347653,2080,-46,189,-15,-2,-9,43,-467,-251,0
8347656,2068,-28,187,-15,-7,-9,43,-467,-251,0
8347658,2068,-28,187,-13,-11,-9,38,-460,-244,0
8347660,2113,-44,184,-13,-11,-9,38,-460,-244,0
8347662,2097,-43,164,-15,-13,-8,38,-460,-244,0
8347664,2089,-47,144,-16,-14,-6,33,-455,-251,0
8347666,2096,-50,172,-19,-10,-3,33,-455,-251,0
8347668,2096,-50,172,-19,-10,0,39,-473,-255,0
8347670,2074,-47,166,-19,-10,0,39,-473,-255,0
8347673,2093,-49,168,-21,-4,1,39,-473,-255,0
8347676,2069,-42,177,-20,2,0,31,-462,-246,0
8347679,2064,-52,182,-20,9,-4,31,-462,-246,0
8347681,2074,-65,177,-16,14,-5,32,-469,-252,0
8347683,2074,-65,177,-15,19,-9,32,-469,-252,0
8347685,2078,-63,154,-15,19,-9,32,-469,-252,0
8347687,2086,-70,185,-17,24,-11,34,-471,-248,0
8347689,2087,-77,185,-16,28,-12,34,-471,-248,0
8347691,2099,-58,217,-16,29,-12,46,-466,-259,0
8347693,2099,-58,217,-16,27,-11,46,-466,-259,0
8347695,2082,-48,217,-16,27,-11,40,-472,-249,0
8347698,2101,-55,196,-17,23,-9,40,-472,-249,0
8347701,2087,-37,224,-20,17,-7,40,-472,-249,0
8347704,2098,-52,235,-23,9,-4,43,-460,-251,0
8347706,2077,-60,193,-22,3,-4,43,-460,-251,0
8347708,2077,-60,193,-22,-2,-5,41,-461,-248,0
8347710,2067,-54,216,-22,-2,-5,41,-461,-248,0
8347712,2075,-49,206,-21,-8,-4,41,-461,-248,0
8347714,2085,-55,204,-19,-11,-6,40,-462,-246,0
8347716,2089,-46,219,-16,-16,-8,40,-462,-246,0
8347718,2089,-46,219,-13,-15,-7,39,-473,-243,0
8347721,2087,-43,214,-13,-15,-7,39,-473,-243,0
8347724,2094,-46,194,-13,-13,-7,39,-473,-243,0
8347727,2081,-39,182,-12,-11,-6,41,-464,-248,0
8347729,2078,-32,169,-15,-6,-8,41,-464,-248,0
8347731,2091,-38,131,-15,-4,-6,43,-465,-249,0
8347733,2091,-38,131,-17,3,-4,43,-465,-249,0
8347735,2098,-50,157,-17,3,-4,33,-465,-260,0
8347737,2078,-75,174,-21,6,-5,33,-465,-260,0
8347739,2080,-25,157,-20,12,-5,33,-465,-260,0
8347741,2071,-32,176,-21,18,-5,45,-462,-246,0
8347744,2077,-30,177,-22,20,-6,45,-462,-246,0
8347747,2077,-30,177,-20,25,-7,35,-467,-246,0
8347750,2085,-49,175,-20,25,-7,35,-467,-246,0
8347753,2099,-64,193,-19,24,-7,35,-467,-246,0
8347755,2079,-74,201,-19,28,-6,37,-464,-252,0
8347757,2095,-45,205,-20,27,-8,37,-464,-252,0
8347759,2095,-45,205,-18,24,-7,45,-472,-244,0
8347761,2082,-55,179,-18,24,-7,45,-472,-244,0
8347763,2090,-61,211,-16,23,-7,45,-472,-244,0
8347765,2092,-62,194,-19,18,-5,28,-460,-242,0
8347767,2087,-53,209,-18,14,-3,28,-460,-242,0
8347770,2078,-61,220,-18,8,-2,35,-472,-230,0
8347773,2078,-61,220,-17,3,-5,35,-472,-230,0
8347776,2071,-53,215,-17,3,-5,35,-472,-230,0
8347778,2097,-47,176,-16,-1,-4,37,-466,-243,0
8347780,2070,-46,197,-16,-3,-4,37,-466,-243,0
8347782,2071,-45,169,-18,-5,-6,45,-467,-246,0
8347784,2071,-45,169,-18,-5,-6,45,-467,-246,0
8347786,2087,-44,186,-18,-5,-6,33,-455,-258,0
8347788,2069,-58,179,-18,-6,-5,33,-455,-258,0
8347790,2082,-41,173,-17,-2,-6,33,-455,-258,0
8347793,2075,-38,203,-14,-3,-4,55,-470,-256,0
8347796,2096,-62,192,-17,3,-4,55,-470,-256,0
8347799,2096,-62,192,-16,8,-4,41,-473,-241,0
8347801,2085,-45,173,-16,8,-4,41,-473,-241,0
8347803,2086,-45,183,-17,13,-4,41,-473,-241,0
8347805,2106,-41,174,-18,18,-6,40,-472,-251,0
8347807,2085,-56,170,-20,21,-7,40,-472,-251,0
8347809,2085,-56,170,-21,25,-7,40,-472,-244,0
8347811,2108,-36,157,-21,25,-7,40,-472,-244,0
8347813,2099,-39,195,-21,26,-5,40,-472,-244,0
8347815,2094,-35,178,-21,26,-5,40,-467,-249,0
8347818,2084,-40,185,-23,27,-6,40,-467,-249,0
8347821,2089,-42,223,-25,27,-7,32,-466,-250,0
8347824,2089,-42,223,-21,24,-5,32,-466,-250,0
8347826,2076,-48,189,-21,24,-5,38,-465,-253,0
8347828,2081,-50,202,-20,21,-6,38,-465,-253,0
8347830,2090,-57,182,-20,19,-5,38,-465,-253,0
8347832,2107,-63,204,-20,17,-6,40,-462,-244,0
8347834,2087,-58,200,-17,17,-5,40,-462,-244,0
8347836,2087,-58,200,-17,17,-5,29,-466,-243,0
8347838,2102,-40,214,-19,14,-6,29,-466,-243,0
8347841,2069,-55,192,-17,11,-6,29,-466,-243,0
8347844,2101,-58,194,-17,9,-5,38,-467,-251,0
8347847,2102,-62,157,-19,8,-5,38,-467,-251,0
8347849,2102,-62,157,-20,8,-4,32,-466,-250,0
8347851,2076,-53,177,-20,8,-4,32,-466,-250,0
8347853,2081,-54,191,-18,7,-6,32,-466,-250,0
8347855,2083,-63,176,-19,9,-5,38,-460,-246,0
8347857,2086,-49,179,-18,7,-4,38,-460,-246,0
8347859,2077,-57,203,-20,11,-4,37,-466,-250,0
8347861,2077,-57,203,-19,12,-6,37,-466,-250,0
8347864,2087,-45,165,-19,12,-6,37,-466,-250,0
8347867,2089,-61,188,-18,13,-5,40,-462,-251,0
8347870,2083,-57,170,-18,18,-6,40,-462,-251,0
8347873,2095,-55,198,-18,17,-7,27,-466,-250,0
8347875,2095,-55,198,-20,19,-7,27,-466,-250,0
8347877,2098,-52,210,-20,19,-7,37,-454,-245,0
8347879,2077,-35,196,-18,17,-6,37,-454,-245,0
8347881,2069,-43,179,-19,18,-6,37,-454,-245,0
8347883,2087,-38,173,-21,17,-5,37,-464,-238,0
8347885,2071,-53,200,-21,17,-5,37,-464,-238,0
8347887,2071,-53,200,-22,12,-6,49,-466,-243,0
8347890,2075,-54,229,-22,12,-6,49,-466,-243,0
8347893,2106,-53,207,-20,9,-6,49,-466,-243,0
8347896,2084,-66,209,-21,8,-6,37,-461,-238,0
8347898,2074,-57,221,-16,7,-5,37,-461,-238,0
8347900,2074,-57,221,-16,5,-6,43,-458,-244,0
8347902,2082,-49,184,-16,5,-6,43,-458,-244,0
8347904,2102,-67,168,-16,4,-6,43,-458,-244,0
8347906,2089,-56,197,-15,3,-5,28,-460,-242,0
8347908,2081,-47,166,-16,4,-5,28,-460,-242,0
8347910,2093,-46,165,-18,4,-6,43,-470,-242,0
8347913,2093,-46,165,-16,7,-6,43,-470,-242,0
8347916,2068,-61,186,-16,7,-6,40,-462,-249,0
8347919,2089,-49,197,-18,8,-5,40,-462,-249,0
8347922,2068,-61,184,-21,9,-6,40,-462,-249,0
8347924,2095,-53,198,-19,8,-4,34,-471,-250,0
8347926,2095,-53,198,-17,11,-6,34,-471,-250,0
8347928,2099,-63,189,-17,11,-6,29,-471,-243,0
8347930,2075,-59,197,-18,9,-6,29,-471,-243,0
8347932,2092,-67,201,-18,9,-9,29,-471,-243,0
8347934,2073,-45,231,-19,9,-8,55,-462,-253,0
8347936,2077,-44,192,-19,9,-7,55,-462,-253,0
8347939,2077,-44,192,-18,8,-7,40,-462,-249,0
8347942,2078,-39,211,-18,8,-7,40,-462,-249,0
8347945,2076,-62,222,-16,6,-7,40,-462,-249,0
8347947,2102,-56,189,-17,8,-6,39,-464,-252,0
8347949,2101,-59,179,-18,6,-6,39,-464,-252,0
8347951,2066,-44,186,-17,4,-6,49,-461,-238,0
8347953,2066,-44,186,-15,2,-6,49,-461,-238,0
8347955,2086,-46,179,-15,2,-6,49,-461,-238,0
8347957,2089,-65,222,-17,3,-6,34,-459,-243,0
8347959,2091,-40,214,-18,2,-7,34,-459,-243,0
8347962,2099,-44,194,-17,1,-7,38,-462,-246,0
8347965,2099,-44,194,-16,-1,-9,38,-462,-246,0
8347968,2090,-49,196,-16,-1,-9,33,-472,-249,0
8347970,2085,-77,219,-17,-2,-9,33,-472,-249,0
8347972,2071,-47,193,-18,-1,-6,33,-472,-249,0
8347974,2077,-38,197,-17,-1,-6,43,-460,-242,0
8347976,2086,-43,194,-16,1,-7,43,-460,-242,0
8347978,2086,-43,194,-18,4,-7,31,-470,-249,0
8347980,2082,-48,195,-18,4,-7,31,-470,-249,0
8347982,2082,-54,170,-19,4,-6,31,-470,-249,0
8347984,2086,-35,163,-17,6,-7,43,-477,-249,0
8347987,2101,-59,191,-16,7,-6,43,-477,-249,0
8347990,2101,-59,191,-19,8,-7,35,-465,-260,0
8347993,2082,-56,154,-19,8,-7,35,-465,-260,0
8347995,2071,-45,186,-19,6,-7,35,-465,-260,0
8347997,2102,-43,181,-18,8,-7,40,-467,-258,0
8347999,2089,-46,174,-21,9,-7,40,-467,-258,0
8348001,2078,-55,185,-20,8,-7,44,-461,-250,0
8348003,2078,-55,185,-18,8,-7,44,-461,-250,0
8348005,2073,-55,194,-18,8,-7,44,-466,-238,0
8348007,2081,-39,189,-18,9,-6,44,-466,-238,0
8348010,2078,-32,168,-19,8,-3,44,-466,-238,0
8348013,2086,-43,155,-18,6,-4,41,-466,-248,0
8348016,2086,-43,155,-17,5,-5,41,-466,-248,0
8348018,2077,-53,175,-17,5,-5,51,-461,-259,0
8348020,2073,-56,186,-18,6,-4,51,-461,-259,0
8348022,2091,-41,200,-16,8,-4,51,-461,-259,0
8348024,2096,-50,172,-17,8,-5,38,-460,-246,0
8348026,2077,-54,176,-18,7,-5,38,-460,-246,0
8348028,2077,-54,176,-20,6,-6,43,-462,-244,0
8348030,2108,-58,173,-20,6,-6,43,-462,-244,0
8348033,2084,-59,184,-18,8,-6,43,-462,-244,0
8348036,2070,-67,206,-19,8,-5,40,-460,-244,0
8348039,2102,-49,195,-19,8,-7,40,-460,-244,0
8348042,2100,-50,223,-19,8,-6,45,-472,-242,0
8348044,2100,-50,223,-18,8,-6,45,-472,-242,0
8348046,2081,-44,186,-18,8,-6,45,-472,-242,0
8348048,2077,-39,195,-20,8,-6,41,-461,-252,0
8348050,2096,-39,172,-19,7,-5,41,-461,-252,0
8348052,2073,-54,205,-19,6,-5,38,-472,-249,0
8348054,2073,-54,205,-16,8,-6,38,-472,-249,0
8348056,2062,-24,209,-16,8,-6,39,-461,-248,0
8348059,2111,-72,176,-16,8,-4,39,-461,-248,0
8348062,2091,-58,175,-18,7,-3,39,-461,-248,0
8348065,2099,-44,206,-18,7,-4,33,-462,-249,0
8348067,2094,-40,225,-20,6,-4,33,-462,-249,0
8348069,2094,-40,225,-19,8,-6,37,-466,-245,0
8348071,2086,-40,185,-19,8,-6,37,-466,-245,0
8348073,2087,-37,195,-18,9,-7,37,-466,-245,0
8348075,2080,-49,189,-18,8,-6,49,-456,-255,0
8348077,2106,-59,211,-18,10,-5,49,-456,-255,0
8348079,2106,-59,211,-19,10,-4,41,-459,-257,0
8348082,2096,-52,192,-19,10,-4,41,-459,-257,0
8348085,2081,-39,201,-19,12,-4,41,-459,-257,0
8348088,2071,-58,184,-20,12,-5,43,-472,-249,0
8348090,2087,-76,184,-19,13,-6,43,-472,-249,0
8348092,2091,-50,150,-17,15,-5,37,-466,-248,0
8348094,2091,-50,150,-18,16,-6,37,-466,-248,0
8348096,2095,-54,200,-18,16,-6,39,-461,-250,0
8348098,2085,-43,200,-17,15,-5,39,-461,-250,0
8348100,2091,-53,179,-17,17,-5,39,-461,-250,0
8348102,2096,-46,194,-19,18,-5,39,-469,-248,0
8348104,2096,-46,194,-18,16,-6,39,-469,-248,0
8348107,2102,-66,194,-18,16,-6,39,-461,-248,0
8348110,2082,-44,201,-17,14,-6,39,-461,-248,0
8348113,2104,-40,213,-17,13,-6,39,-461,-248,0
8348115,2090,-21,191,-19,10,-9,44,-469,-241,0
8348117,2077,-61,200,-18,9,-7,44,-469,-241,0
8348119,2077,-61,200,-19,4,-6,37,-469,-250,0
8348121,2101,-55,195,-19,4,-6,37,-469,-250,0
8348123,2085,-61,206,-19,2,-6,37,-469,-250,0
8348125,2083,-32,231,-19,2,-6,37,-464,-245,0
8348127,2066,-45,189,-18,0,-8,37,-464,-245,0
8348130,2099,-42,184,-17,-1,-7,41,-466,-248,0
8348133,2099,-42,184,-20,-1,-6,41,-466,-248,0
8348136,2064,-49,158,-20,-1,-6,41,-466,-248,0
8348138,2082,-62,172,-18,-1,-4,34,-466,-245,0
8348140,2098,-58,204,-15,1,-5,34,-466,-245,0
8348142,2093,-62,210,-18,1,-6,32,-469,-248,0
8348144,2093,-62,210,-15,5,-4,32,-469,-248,0
8348146,2083,-64,192,-15,5,-4,37,-464,-243,0
8348148,2075,-43,167,-19,6,-7,37,-464,-243,0
8348150,2089,-39,173,-18,8,-7,37,-464,-243,0
8348153,2086,-44,207,-18,11,-5,28,-465,-239,0
8348156,2094,-56,168,-18,14,-7,28,-465,-239,0
8348159,2094,-56,168,-21,16,-6,38,-467,-246,0
8348162,2080,-56,169,-21,16,-6,38,-467,-246,0
8348164,2087,-65,211,-19,16,-6,38,-467,-246,0
8348166,2097,-64,191,-17,17,-6,37,-464,-250,0
8348168,2080,-46,174,-21,17,-7,37,-464,-250,0
8348170,2080,-46,174,-20,15,-8,38,-462,-253,0
8348172,2104,-36,212,-20,15,-8,38,-462,-253,0
8348174,2070,-42,221,-20,12,-7,38,-462,-253,0
8348176,2095,-33,222,-17,8,-6,34,-469,-248,0
8348179,2080,-50,207,-17,5,-4,34,-469,-248,0
8348182,2097,-62,192,-16,0,-6,37,-464,-255,0
8348185,2097,-62,192,-13,-3,-6,37,-464,-255,0
8348187,2084,-55,212,-13,-3,-6,41,-466,-255,0
8348189,2094,-53,198,-13,-6,-6,41,-466,-248,0
8348191,2086,-38,224,-15,-7,-6,41,-466,-248,0
8348193,2091,-54,188,-15,-7,-6,51,-473,-255,0
8348195,2091,-54,188,-15,-9,-5,51,-473,-255,0
8348197,2084,-52,187,-15,-9,-5,44,-459,-250,0
8348199,2077,-52,216,-16,-6,-5,44,-459,-250,0
8348202,2092,-48,179,-19,-3,-7,44,-459,-250,0
8348205,2079,-56,197,-18,-2,-7,37,-471,-243,0
8348208,2081,-32,169,-15,0,-7,37,-471,-243,0
8348211,2081,-32,169,-18,4,-8,28,-462,-253,0
8348213,2081,-41,219,-18,4,-8,28,-462,-253,0
8348215,2093,-49,168,-17,6,-7,28,-462,-253,0
8348217,2075,-43,169,-18,10,-8,35,-472,-256,0
8348219,2074,-47,183,-20,13,-7,35,-472,-256,0
8348221,2092,-48,175,-19,15,-6,37,-469,-245,0
8348223,2092,-48,175,-19,15,-6,37,-469,-245,0
8348225,2098,-65,177,-19,15,-5,37,-469,-245,0
8348228,2074,-43,200,-20,15,-7,44,-471,-245,0
8348231,2081,-39,184,-16,14,-6,44,-471,-245,0
8348234,2090,-52,202,-17,14,-5,39,-461,-255,0
8348236,2090,-52,202,-18,11,-4,39,-461,-255,0
8348238,2082,-54,179,-18,11,-4,32,-461,-250,0
8348240,2086,-52,197,-20,9,-6,32,-461,-250,0
8348242,2113,-39,205,-19,6,-6,32,-461,-250,0
8348244,2084,-40,188,-17,4,-8,35,-458,-253,0
8348246,2081,-54,194,-18,1,-9,35,-458,-253,0
8348248,2081,-54,194,-17,2,-6,39,-473,-241,0
8348251,2092,-36,188,-17,2,-6,39,-473,-241,0
8348254,2089,-53,183,-15,-1,-6,39,-473,-241,0
8348257,2102,-37,202,-17,0,-6,37,-461,-250,0
8348259,2078,-43,169,-17,0,-7,37,-461,-250,0
8348261,2078,-43,169,-16,1,-4,33,-467,-251,0
8348263,2089,-60,188,-16,1,-4,33,-467,-251,0
8348265,2076,-46,175,-17,4,-6,33,-467,-251,0
8348267,2099,-38,181,-18,4,-5,37,-466,-241,0
8348269,2098,-44,160,-18,8,-5,37,-466,-241,0
8348271,2103,-46,187,-17,11,-6,44,-464,-259,0
8348273,2103,-46,187,-18,14,-6,44,-464,-259,0
8348276,2093,-56,224,-18,14,-6,37,-471,-259,0
8348279,2076,-43,195,-18,15,-8,37,-471,-257,0
8348282,2089,-56,179,-19,15,-8,37,-471,-257,0
8348284,2106,-53,195,-20,14,-6,31,-467,-242,0
8348286,2106,-53,195,-19,14,-5,31,-467,-242,0
8348288,2094,-43,210,-19,14,-5,37,-471,-248,0
8348290,2090,-44,198,-19,15,-4,37,-471,-248,0
8348292,2082,-41,203,-19,13,-4,37,-471,-248,0
8348294,2091,-50,201,-19,11,-6,44,-461,-245,0
8348296,2086,-39,207,-19,10,-6,44,-461,-245,0
8348299,2086,-39,207,-17,8,-4,52,-470,-251,0
8348302,2082,-48,188,-17,8,-4,52,-470,-251,0
8348305,2070,-38,201,-16,6,-4,52,-470,-251,0
8348307,2085,-52,201,-15,5,-5,44,-459,-252,0
8348309,2077,-44,197,-16,5,-7,44,-459,-252,0
8348311,2101,-46,209,-17,3,-6,44,-466,-252,0
8348313,2101,-46,209,-17,3,-6,44,-466,-252,0
8348315,2065,-53,187,-17,3,-7,44,-466,-252,0
8348317,2084,-62,196,-19,3,-7,35,-472,-253,0
8348319,2092,-70,197,-20,4,-5,35,-472,-253,0
8348322,2106,-58,166,-19,6,-5,35,-462,-251,0
8348325,2106,-58,166,-19,8,-6,35,-462,-251,0
8348328,2090,-62,138,-19,8,-6,37,-464,-248,0
8348331,2103,-62,144,-18,10,-8,37,-464,-248,0
8348333,2070,-32,192,-18,11,-8,37,-464,-248,0
8348335,2084,-74,194,-17,12,-7,39,-471,-252,0
8348337,2079,-46,186,-17,9,-9,39,-471,-252,0
8348339,2079,-46,186,-17,9,-5,40,-465,-249,0
8348341,2076,-45,182,-17,9,-5,40,-465,-249,0
8348343,2069,-46,200,-15,7,-7,40,-465,-249,0
8348345,2110,-34,151,-17,10,-9,38,-470,-244,0
8348348,2099,-34,191,-19,8,-8,38,-470,-244,0
8348351,2099,-34,191,-19,5,-8,32,-469,-250,0
8348354,2086,-60,233,-19,5,-8,32,-469,-250,0
8348356,2084,-50,184,-17,2,-8,32,-469,-250,0
8348358,2079,-81,215,-19,2,-6,44,-469,-248,0
8348360,2079,-72,191,-19,1,-6,44,-469,-248,0
8348362,2087,-44,192,-18,1,-5,26,-467,-249,0
8348364,2087,-44,192,-17,0,-5,26,-467,-249,0
8348366,2091,-43,192,-17,0,-5,40,-467,-249,0
8348368,2085,-52,189,-18,-3,-5,40,-465,-242,0
8348371,2083,-76,168,-16,-2,-7,40,-465,-242,0
8348374,2082,-62,184,-14,-1,-6,41,-471,-241,0
8348377,2082,-62,184,-14,3,-5,41,-471,-241,0
8348379,2069,-48,181,-14,3,-5,50,-467,-244,0
8348381,2082,-15,179,-16,3,-5,50,-467,-244,0
8348383,2100,-58,168,-18,2,-6,50,-467,-244,0
8348385,2106,-64,209,-17,3,-6,46,-469,-243,0
8348387,2070,-63,167,-18,5,-7,46,-469,-243,0
8348389,2070,-63,167,-19,9,-7,43,-450,-246,0
8348391,2057,-83,228,-19,9,-7,43,-450,-246,0
8348393,2091,-21,188,-17,11,-8,43,-450,-246,0
8348396,2051,-34,186,-19,13,-9,39,-476,-248,0
8348399,2111,-17,196,-19,14,-6,39,-476,-248,0
8348402,2111,-17,196,-20,14,-6,39,-464,-248,0
8348404,2077,-61,211,-20,14,-6,39,-464,-248,0
8348406,2099,-93,189,-20,14,-5,39,-464,-248,0
8348408,2076,-56,222,-19,14,-4,46,-466,-250,0
8348410,2092,-35,157,-19,12,-4,46,-466,-250,0
8348412,2086,-20,211,-17,9,-6,38,-467,-249,0
8348414,2086,-20,211,-18,7,-5,38,-467,-249,0
8348416,2063,-57,223,-18,7,-5,39,-464,-250,0
8348419,2076,-54,185,-17,4,-6,39,-464,-250,0
8348422,2077,-47,197,-17,2,-7,39,-464,-250,0
8348425,2095,-35,182,-16,0,-5,33,-467,-253,0
8348427,2097,-50,197,-15,-1,-4,33,-467,-253,0
8348429,2097,-50,197,-18,-2,-5,51,-464,-248,0
8348431,2085,-40,184,-18,-2,-5,51,-464,-248,0
8348433,2083,-58,183,-18,-1,-5,51,-464,-248,0
8348435,2086,-44,158,-18,-2,-6,35,-465,-246,0
8348437,2074,-58,155,-19,1,-5,35,-465,-246,0
8348439,2074,-58,155,-16,4,-5,38,-458,-253,0
8348442,2078,-64,191,-16,4,-5,38,-458,-253,0
8348445,2078,-39,149,-17,6,-6,38,-458,-253,0
8348448,2073,-47,189,-18,8,-6,34,-466,-252,0
8348451,2097,-46,168,-18,10,-8,34,-466,-252,0
8348453,2085,-46,193,-19,13,-7,45,-462,-249,0
8348455,2085,-46,193,-18,14,-7,45,-462,-249,0
8348457,2093,-50,166,-18,14,-7,39,-462,-249,0
8348459,2090,-39,196,-18,16,-7,39,-469,-255,0
8348461,2095,-29,169,-20,17,-7,39,-469,-255,0
8348463,2097,-49,229,-18,17,-5,34,-469,-252,0
8348465,2097,-49,229,-18,19,-7,34,-469,-252,0
8348468,2070,-55,211,-18,19,-7,32,-459,-245,0
8348471,2079,-28,158,-20,18,-4,32,-459,-245,0
8348474,2099,-48,214,-20,16,-4,32,-459,-245,0
8348476,2087,-53,184,-19,13,-3,39,-466,-257,0
8348478,2093,-65,202,-17,9,-5,39,-466,-257,0
8348480,2093,-65,202,-18,9,-5,28,-465,-258,0
8348482,2081,-59,181,-18,9,-5,28,-465,-258,0
8348484,2089,-57,186,-17,8,-8,28,-465,-258,0
8348486,2086,-60,170,-18,7,-6,29,-466,-241,0
8348488,2083,-53,201,-18,6,-6,29,-466,-241,0
8348491,2083,-53,201,-17,4,-4,39,-464,-248,0
8348494,2075,-46,222,-17,4,-4,39,-464,-248,0
8348497,2079,-44,196,-18,5,-3,39,-464,-248,0
8348500,2092,-43,184,-18,8,-6,33,-472,-249,0
8348502,2080,-49,220,-19,8,-6,33,-472,-249,0
8348504,2084,-47,173,-18,10,-4,35,-472,-246,0
8348506,2084,-47,173,-19,11,-6,35,-472,-246,0
8348508,2086,-50,201,-19,11,-6,33,-462,-249,0
8348510,2069,-55,211,-19,13,-6,33,-462,-249,0
8348512,2090,-64,201,-21,16,-5,33,-462,-249,0
8348514,2103,-59,211,-20,17,-5,41,-461,-250,0
8348517,2097,-64,196,-19,17,-5,41,-461,-250,0
8348520,2097,-64,196,-18,17,-7,46,-466,-250,0
8348523,2082,-57,174,-18,17,-7,46,-466,-250,0
8348525,2067,-49,204,-20,16,-7,46,-466,-250,0
8348527,2065,-52,205,-19,15,-7,44,-471,-234,0
8348529,2082,-50,221,-19,12,-7,44,-471,-234,0
8348531,2082,-50,221,-21,12,-6,49,-464,-248,0
8348533,2100,-45,201,-21,12,-6,49,-464,-248,0
8348535,2092,-48,214,-18,9,-4,49,-464,-248,0
8348537,2091,-65,207,-18,8,-4,35,-458,-251,0
